iteration,particle_id,units,lr,batch,dropout,cost
5,12,97.1962132788031,0.01,128.0,0.5,151111751.79528913
5,13,117.56448775066868,0.01,128.0,0.5,118159679.45210671
5,14,67.74507380558227,0.01,128.0,0.5,139376373.26722756
5,15,128.0,0.01,128.0,0.5,126940996.65329528
5,16,115.63421926544623,0.01,128.0,0.5,209302685.16756812
5,17,123.37587617228928,0.01,118.20523958163875,0.5,149147760.97616187
5,18,88.42354987688667,0.01,122.61910495188944,0.5,164127962.76151842
5,19,115.07502105666117,0.01,128.0,0.5,273267313.4170506
5,20,126.3714651734905,0.01,128.0,0.5,148247361.35852364
6,1,99.59702593419183,0.01,108.89650669049993,0.5,110960026.82114719
6,2,128.0,0.01,128.0,0.5,115784405.61929089
6,3,45.00525628325724,0.01,75.2858976390613,0.4115524860800027,132706865.896668
6,4,128.0,0.01,128.0,0.5,119584558.75874734
6,5,128.0,0.01,128.0,0.5,202088917.23702925
6,6,128.0,0.01,128.0,0.5,164183746.10570246
6,7,128.0,0.01,128.0,0.5,149987290.7870259
6,8,91.47447535030471,0.01,128.0,0.5,171170028.61723757
6,9,118.6540802319993,0.01,128.0,0.5,128347154.56066373
6,10,96.70146207640612,0.01,128.0,0.5,203841389.3559028
6,11,80.85872378696101,0.01,128.0,0.5,194267023.50165266
6,12,93.59686080103474,0.01,128.0,0.5,113539446.95436032
6,13,128.0,0.01,128.0,0.5,153586374.81989518
6,14,46.41863531959539,0.01,124.2754025898636,0.5,174359464.46664664
6,15,76.94494159897181,0.01,128.0,0.5,263799331.42751735
6,16,102.71285856871398,0.01,128.0,0.5,256622477.31545472
6,17,94.15696161136056,0.01,117.62670086877114,0.5,141227748.0702457
6,18,81.64841425905952,0.01,101.88619201366234,0.5,118296836.30904447
6,19,101.54561684926553,0.01,128.0,0.5,231116809.29590678
6,20,69.1384216850645,0.01,128.0,0.5,110969055.04281853
7,1,128.0,0.01,128.0,0.5,113900925.37912329
7,2,128.0,0.01,128.0,0.5,112624339.01208602
7,3,57.80317382261585,0.01,128.0,0.41538397390049925,137980665.3727631
7,4,128.0,0.01,128.0,0.5,137655213.98983374
7,5,113.56771833019943,0.01,128.0,0.5,186991055.92798477
7,6,83.08308144782534,0.01,127.71988324669552,0.5,315965216.2575788
7,7,128.0,0.01,128.0,0.5,136314324.20744857
7,8,84.2924539377193,0.01,128.0,0.5,220863036.79622397
7,9,113.03479892637256,0.01,128.0,0.5,110038386.67060632
7,10,111.44405075754005,0.01,128.0,0.5,188527445.09543604
7,11,66.06000210680344,0.01,128.0,0.5,178132621.7749399
7,12,102.01107398372746,0.01,128.0,0.5,240843267.79013088
7,13,128.0,0.01,128.0,0.5,167455375.13241187
7,14,128.0,0.01,113.92963922230344,0.5,125983413.68588078
7,15,64.80631284845488,0.01,128.0,0.5,251996517.46617922
7,16,77.52899274211045,0.01,128.0,0.5,126043783.11177884
7,17,63.79035168219407,0.01,110.13761525223066,0.5,160802270.09186366
7,18,77.24055431321612,0.01,85.17325521129723,0.5,157710788.2587974
7,19,62.93069318621046,0.01,128.0,0.5,117072980.78450522
7,20,46.15129340262541,0.01,128.0,0.5,222865640.0708634
8,1,118.48839696792022,0.01,128.0,0.5,185980642.37209535
8,2,112.91862754660177,0.01,128.0,0.5,112501728.75772905
8,3,70.69927658563218,0.01,128.0,0.4047349245319134,122430554.00215346
8,4,115.2868169914305,0.01,128.0,0.5,129649732.39923878
8,5,92.22275845986513,0.01,128.0,0.5,153559249.6932759
8,6,93.59163527533103,0.01,114.26438183514185,0.35623834364726054,126294244.52330397
8,7,128.0,0.01,128.0,0.5,175683862.15309495
8,8,122.55566205407126,0.01,128.0,0.5,212701736.7555088
8,9,100.02722830542768,0.01,128.0,0.5,156650277.74345618
8,10,66.25208209216045,0.01,128.0,0.5,110771765.82503673
8,11,77.47510377401761,0.01,118.81929943685354,0.5,213205370.78467214
8,12,113.35423775666929,0.01,128.0,0.5,132390447.57523705
8,13,125.05577624456734,0.01,128.0,0.5,118294002.90359578
8,14,128.0,0.01,110.6756127844571,0.5,111684275.0068443
8,15,71.27722653790447,0.01,128.0,0.5,134325227.1209936
8,16,81.98870786494413,0.01,128.0,0.5,110303382.45586273
8,17,65.63193627908622,0.01,119.48953712268224,0.5,144531374.92506343
8,18,102.5879545439893,0.01,116.27264479403749,0.5,125917404.83660525
8,19,47.54797527460168,0.01,128.0,0.5,158945291.56078058
8,20,128.0,0.01,128.0,0.5,109951046.12186167
9,1,74.75100413174839,0.01,121.0738043989494,0.5,142915648.22726363
9,2,97.12584095621935,0.01,128.0,0.5,465040067.01502407
9,3,118.39964012396962,0.01,128.0,0.48645413552348177,131372232.86453326
9,4,110.07227363386401,0.01,125.60630771376846,0.5,112398794.98143698
9,5,105.94842170667457,0.01,128.0,0.5,131635154.29270166
9,6,119.0861247180874,0.01,110.62335331852948,0.2865077569340895,148096937.05316845
9,7,125.84052963835917,0.01,128.0,0.5,184635278.02961406
9,8,128.0,0.01,128.0,0.5,120645708.20741521
9,9,103.50653989665554,0.01,128.0,0.5,125038580.41910392
9,10,67.5627668746722,0.01,128.0,0.5,177844259.8888889
9,11,110.71595332898308,0.01,119.75910648860774,0.5,144435748.38236177
9,12,96.32235594148928,0.01,128.0,0.5,110733219.50118525
9,13,98.75936423811982,0.01,128.0,0.5,113911403.96936767
9,14,128.0,0.01,108.49286750512857,0.5,110966449.28547344
9,15,79.6308533429279,0.01,128.0,0.5,121376255.48182093
9,16,88.07355770128548,0.01,128.0,0.5,120802086.50944845
9,17,128.0,0.01,128.0,0.5,110359858.25819646
9,18,117.2406104376495,0.01,128.0,0.5,205139169.18481237
9,19,85.41529044033165,0.01,128.0,0.5,143363515.65915465
9,20,128.0,0.01,128.0,0.5,138143387.58875868
10,1,94.01015868166752,0.01,107.9725458776813,0.5,132919488.54250133
10,2,107.82075211996919,0.01,128.0,0.5,130591972.26532452
10,3,128.0,0.01,128.0,0.45407492281738066,141002949.95948517
10,4,103.40866036064281,0.01,126.85984652506582,0.5,178936715.44035456
10,5,124.17327718045732,0.01,128.0,0.5,115458108.86127806
10,6,118.49187614378333,0.01,124.53250341743698,0.5,182664289.42396167
10,7,125.97094654430451,0.01,128.0,0.5,111128815.58733976
10,8,122.498763774409,0.01,128.0,0.5,126714133.2202357
10,9,117.9031910439516,0.01,128.0,0.5,193791015.29119927
10,10,91.16428548889553,0.01,128.0,0.5,131990095.20177284
10,11,109.52940516017495,0.01,127.1814962054091,0.5,190643736.82488647
10,12,89.12316887343333,0.01,128.0,0.5,149880670.33910924
10,13,84.78383468891936,0.01,128.0,0.5,157072489.6711238
10,14,128.0,0.01,109.06239793227306,0.5,113338318.03475563
10,15,87.11205189462098,0.01,128.0,0.5,257791009.26065037
10,16,91.31919933354406,0.01,128.0,0.5,195251854.65433025
10,17,128.0,0.01,128.0,0.5,111282053.7271134
10,18,111.79933579934539,0.01,128.0,0.5,125246006.6128973
10,19,106.79469112864315,0.01,128.0,0.5,200226151.2193009
10,20,128.0,0.01,128.0,0.5,119678491.02188505
